Country,Indicator Code,Indicator Name,Year,Value
KEN,SE.SEC.CMPT.LO.FE.ZS,Lower secondary completion female,2004,
KEN,SE.SEC.CMPT.LO.FE.ZS,Lower secondary completion female,2003,
KEN,SE.SEC.CMPT.LO.FE.ZS,Lower secondary completion female,2002,
KEN,SE.SEC.CMPT.LO.FE.ZS,Lower secondary completion female,2001,
KEN,SE.SEC.CMPT.LO.FE.ZS,Lower secondary completion female,2000,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2024,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2023,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2022,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2021,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2020,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2019,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2018,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2017,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2016,82.200813293457
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2015,81.5771865844727
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2014,79.5936050415039
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2013,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2012,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2011,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2010,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2009,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2008,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2007,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2006,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2005,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2004,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2003,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2002,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2001,
KEN,SE.SEC.CMPT.LO.MA.ZS,Lower secondary completion male,2000,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2024,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2023,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2022,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2021,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2020,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2019,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2018,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2017,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2016,81.5167236328125
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2015,80.855827331543
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2014,79.6226501464844
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2013,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2012,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2011,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2010,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2009,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2008,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2007,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2006,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2005,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2004,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2003,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2002,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2001,
KEN,SE.SEC.CMPT.LO.ZS,Lower secondary completion rate,2000,
KEN,SE.SEC.ENRL,Secondary enrollment total,2024,
KEN,SE.SEC.ENRL,Secondary enrollment total,2023,
KEN,SE.SEC.ENRL,Secondary enrollment total,2022,
KEN,SE.SEC.ENRL,Secondary enrollment total,2021,
KEN,SE.SEC.ENRL,Secondary enrollment total,2020,
KEN,SE.SEC.ENRL,Secondary enrollment total,2019,
KEN,SE.SEC.ENRL,Secondary enrollment total,2018,
KEN,SE.SEC.ENRL,Secondary enrollment total,2017,
KEN,SE.SEC.ENRL,Secondary enrollment total,2016,
KEN,SE.SEC.ENRL,Secondary enrollment total,2015,
KEN,SE.SEC.ENRL,Secondary enrollment total,2014,
KEN,SE.SEC.ENRL,Secondary enrollment total,2013,
KEN,SE.SEC.ENRL,Secondary enrollment total,2012,
KEN,SE.SEC.ENRL,Secondary enrollment total,2011,
KEN,SE.SEC.ENRL,Secondary enrollment total,2010,
KEN,SE.SEC.ENRL,Secondary enrollment total,2009,3204379.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2008,3106919.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2007,2729040.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2006,2583755.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2005,2468483.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2004,2422419.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2003,2197336.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2002,2063409.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2001,1999415.0
KEN,SE.SEC.ENRL,Secondary enrollment total,2000,1908703.0
KEN,SE.SEC.TCHR,Secondary teachers total,2024,
KEN,SE.SEC.TCHR,Secondary teachers total,2023,
KEN,SE.SEC.TCHR,Secondary teachers total,2022,
KEN,SE.SEC.TCHR,Secondary teachers total,2021,
KEN,SE.SEC.TCHR,Secondary teachers total,2020,
KEN,SE.SEC.TCHR,Secondary teachers total,2019,
KEN,SE.SEC.TCHR,Secondary teachers total,2018,
KEN,SE.SEC.TCHR,Secondary teachers total,2017,
KEN,SE.SEC.TCHR,Secondary teachers total,2016,
KEN,SE.SEC.TCHR,Secondary teachers total,2015,198752.0
KEN,SE.SEC.TCHR,Secondary teachers total,2014,185361.0
KEN,SE.SEC.TCHR,Secondary teachers total,2013,
KEN,SE.SEC.TCHR,Secondary teachers total,2012,93171.0
KEN,SE.SEC.TCHR,Secondary teachers total,2011,
KEN,SE.SEC.TCHR,Secondary teachers total,2010,
KEN,SE.SEC.TCHR,Secondary teachers total,2009,95816.0
KEN,SE.SEC.TCHR,Secondary teachers total,2008,93709.0
KEN,SE.SEC.TCHR,Secondary teachers total,2007,89838.0
KEN,SE.SEC.TCHR,Secondary teachers total,2006,91207.0
KEN,SE.SEC.TCHR,Secondary teachers total,2005,90728.0
KEN,SE.SEC.TCHR,Secondary teachers total,2004,92691.0
KEN,SE.SEC.TCHR,Secondary teachers total,2003,74839.0
KEN,SE.SEC.TCHR,Secondary teachers total,2002,70432.0
KEN,SE.SEC.TCHR,Secondary teachers total,2001,68089.0
KEN,SE.SEC.TCHR,Secondary teachers total,2000,
KEN,SE.TER.ENRL,Tertiary enrollment total,2024,
KEN,SE.TER.ENRL,Tertiary enrollment total,2023,
KEN,SE.TER.ENRL,Tertiary enrollment total,2022,
KEN,SE.TER.ENRL,Tertiary enrollment total,2021,
KEN,SE.TER.ENRL,Tertiary enrollment total,2020,
KEN,SE.TER.ENRL,Tertiary enrollment total,2019,
KEN,SE.TER.ENRL,Tertiary enrollment total,2018,
KEN,SE.TER.ENRL,Tertiary enrollment total,2017,562521.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2016,539749.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2015,421134.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2014,
KEN,SE.TER.ENRL,Tertiary enrollment total,2013,
KEN,SE.TER.ENRL,Tertiary enrollment total,2012,
KEN,SE.TER.ENRL,Tertiary enrollment total,2011,
KEN,SE.TER.ENRL,Tertiary enrollment total,2010,
KEN,SE.TER.ENRL,Tertiary enrollment total,2009,167983.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2008,
KEN,SE.TER.ENRL,Tertiary enrollment total,2007,
KEN,SE.TER.ENRL,Tertiary enrollment total,2006,
KEN,SE.TER.ENRL,Tertiary enrollment total,2005,113532.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2004,108407.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2003,
KEN,SE.TER.ENRL,Tertiary enrollment total,2002,98115.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2001,94629.0
KEN,SE.TER.ENRL,Tertiary enrollment total,2000,89016.0
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2024,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2023,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2022,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2021,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2020,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2019,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2018,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2017,9.95699977874756
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2016,9.51739978790283
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2015,7.66862010955811
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2014,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2013,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2012,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2011,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2010,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2009,3.2666699886322
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2008,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2007,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2006,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2005,2.20296001434326
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2004,2.18460011482239
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2003,
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2002,1.97019994258881
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2001,1.97369003295898
KEN,SE.TER.ENRR.FE,Tertiary enrollment rate female,2000,1.94307994842529
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2024,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2023,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2022,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2021,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2020,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2019,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2018,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2017,13.8689098358154
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2016,13.9434604644775
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2015,10.9685001373291
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2014,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2013,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2012,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2011,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2010,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2009,4.67703008651733
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2008,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2007,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2006,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2005,3.71688008308411
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2004,3.65220999717712
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2003,
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2002,3.6866500377655
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2001,3.6903600692749
KEN,SE.TER.ENRR.MA,Tertiary enrollment rate male,2000,3.58667993545532
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2024,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2023,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2022,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2021,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2020,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2019,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2018,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2017,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2016,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2015,10.95105
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2014,10.63254
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2013,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2012,10.09882
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2011,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2010,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2009,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2008,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2007,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2006,22.89785
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2005,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2004,24.70719
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2003,23.74441
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2002,
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2001,21.36094
KEN,SE.XPD.PRIM.PC.ZS,Expenditure per student primary,2000,21.81294
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2024,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2023,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2022,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2021,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2020,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2019,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2018,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2017,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2016,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2015,76.42309
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2014,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2013,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2012,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2011,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2010,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2009,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2008,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2007,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2006,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2005,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2004,280.69714
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2003,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2002,
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2001,230.14649
KEN,SE.XPD.TERT.PC.ZS,Expenditure per student tertiary,2000,212.22839
KEN,SI.POV.GINI,GINI index,2024,
KEN,SI.POV.GINI,GINI index,2023,
KEN,SI.POV.GINI,GINI index,2022,
KEN,SI.POV.GINI,GINI index,2021,38.7
KEN,SI.POV.GINI,GINI index,2020,36.2
KEN,SI.POV.GINI,GINI index,2019,
KEN,SI.POV.GINI,GINI index,2018,
KEN,SI.POV.GINI,GINI index,2017,
KEN,SI.POV.GINI,GINI index,2016,
KEN,SI.POV.GINI,GINI index,2015,40.8
KEN,SI.POV.GINI,GINI index,2014,
KEN,SI.POV.GINI,GINI index,2013,
KEN,SI.POV.GINI,GINI index,2012,
KEN,SI.POV.GINI,GINI index,2011,
KEN,SI.POV.GINI,GINI index,2010,
KEN,SI.POV.GINI,GINI index,2009,
KEN,SI.POV.GINI,GINI index,2008,
KEN,SI.POV.GINI,GINI index,2007,
KEN,SI.POV.GINI,GINI index,2006,
KEN,SI.POV.GINI,GINI index,2005,46.4
KEN,SI.POV.GINI,GINI index,2004,
KEN,SI.POV.GINI,GINI index,2003,
KEN,SI.POV.GINI,GINI index,2002,
KEN,SI.POV.GINI,GINI index,2001,
KEN,SI.POV.GINI,GINI index,2000,
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2024,63.09
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2023,63.248
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2022,63.356
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2021,63.621
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2020,63.273
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2019,64.403
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2018,67.1
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2017,69.745
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2016,72.354
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2015,72.237
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2014,72.12
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2013,72.01
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2012,71.957
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2011,71.827
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2010,71.645
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2009,71.514
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2008,71.445
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2007,71.407
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2006,71.269
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2005,71.106
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2004,70.914
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2003,70.78
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2002,70.629
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2001,70.54
KEN,SL.EMP.TOTL.SP.ZS,Employment to population ratio,2000,70.417
KEN,SP.DYN.TFRT.IN,Fertility rate total,2024,
KEN,SP.DYN.TFRT.IN,Fertility rate total,2023,3.208
KEN,SP.DYN.TFRT.IN,Fertility rate total,2022,3.262
KEN,SP.DYN.TFRT.IN,Fertility rate total,2021,3.312
KEN,SP.DYN.TFRT.IN,Fertility rate total,2020,3.364
KEN,SP.DYN.TFRT.IN,Fertility rate total,2019,3.433
KEN,SP.DYN.TFRT.IN,Fertility rate total,2018,3.536
KEN,SP.DYN.TFRT.IN,Fertility rate total,2017,3.609
KEN,SP.DYN.TFRT.IN,Fertility rate total,2016,3.689
KEN,SP.DYN.TFRT.IN,Fertility rate total,2015,3.766
KEN,SP.DYN.TFRT.IN,Fertility rate total,2014,3.843
KEN,SP.DYN.TFRT.IN,Fertility rate total,2013,3.955
KEN,SP.DYN.TFRT.IN,Fertility rate total,2012,4.116
KEN,SP.DYN.TFRT.IN,Fertility rate total,2011,4.284
KEN,SP.DYN.TFRT.IN,Fertility rate total,2010,4.446
KEN,SP.DYN.TFRT.IN,Fertility rate total,2009,4.567
KEN,SP.DYN.TFRT.IN,Fertility rate total,2008,4.66
KEN,SP.DYN.TFRT.IN,Fertility rate total,2007,4.718
KEN,SP.DYN.TFRT.IN,Fertility rate total,2006,4.754
KEN,SP.DYN.TFRT.IN,Fertility rate total,2005,4.801
KEN,SP.DYN.TFRT.IN,Fertility rate total,2004,4.861
KEN,SP.DYN.TFRT.IN,Fertility rate total,2003,4.937
KEN,SP.DYN.TFRT.IN,Fertility rate total,2002,5.027
KEN,SP.DYN.TFRT.IN,Fertility rate total,2001,5.094
KEN,SP.DYN.TFRT.IN,Fertility rate total,2000,5.136
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2024,36.8360577038471
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2023,37.4471305296838
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2022,38.0712456350252
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2021,38.6874677694824
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2020,39.2841689244817
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2019,39.868889076487
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2018,40.4529458304285
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2017,41.0136025385137
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2016,41.5236216637636
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2015,41.9989362164362
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2014,42.4434095606629
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2013,42.8390273807152
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2012,43.1708649113182
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2011,43.4305177634901
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2010,43.6258242216111
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2009,43.7622997374513
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2008,43.8814473721178
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2007,44.0025310525659
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2006,44.1566319842549
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2005,44.3705155511921
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2004,44.6396398076821
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2003,44.9594592904011
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2002,45.2979029895318
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2001,45.6774118359211
KEN,SP.POP.0014.TO.ZS,Population ages 0-14 percent,2000,46.0777181917241
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2024,60.1977733059809
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2023,59.6395616274435
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2022,59.0648344880137
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2021,58.4939282822839
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2020,57.9266087955257
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2019,57.3842176977434
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2018,56.9033995834156
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2017,56.4460280213336
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2016,55.979618230588
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2015,55.557898541993
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2014,55.2115563029999
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2013,54.906817591266
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2012,54.6416536087075
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2011,54.4379122999773
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2010,54.2828921761042
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2009,54.1502747501781
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2008,54.0128682976277
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2007,53.8699632571207
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2006,53.6949401268285
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2005,53.4620215773147
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2004,53.1746083301906
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2003,52.837659491321
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2002,52.4853601270752
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2001,52.0976704954621
KEN,SP.POP.1564.TO.ZS,Population ages 15-64 percent,2000,51.6946704439431
KEN,SP.POP.TOTL,Total population,2024,56432944.0
KEN,SP.POP.TOTL,Total population,2023,55339003.0
KEN,SP.POP.TOTL,Total population,2022,54252461.0
KEN,SP.POP.TOTL,Total population,2021,53219166.0
KEN,SP.POP.TOTL,Total population,2020,52217334.0
KEN,SP.POP.TOTL,Total population,2019,51202827.0
KEN,SP.POP.TOTL,Total population,2018,50207107.0
KEN,SP.POP.TOTL,Total population,2017,49197766.0
KEN,SP.POP.TOTL,Total population,2016,48139687.0
KEN,SP.POP.TOTL,Total population,2015,47088526.0
KEN,SP.POP.TOTL,Total population,2014,46051440.0
KEN,SP.POP.TOTL,Total population,2013,44986791.0
KEN,SP.POP.TOTL,Total population,2012,43888303.0
KEN,SP.POP.TOTL,Total population,2011,42758461.0
KEN,SP.POP.TOTL,Total population,2010,41598567.0
KEN,SP.POP.TOTL,Total population,2009,40408891.0
KEN,SP.POP.TOTL,Total population,2008,39206351.0
KEN,SP.POP.TOTL,Total population,2007,38036349.0
KEN,SP.POP.TOTL,Total population,2006,36904008.0
KEN,SP.POP.TOTL,Total population,2005,35796484.0
KEN,SP.POP.TOTL,Total population,2004,34713455.0
KEN,SP.POP.TOTL,Total population,2003,33652223.0
KEN,SP.POP.TOTL,Total population,2002,32629808.0
KEN,SP.POP.TOTL,Total population,2001,31619170.0
KEN,SP.POP.TOTL,Total population,2000,30642890.0
KEN,SP.RUR.TOTL.ZS,Rural population percent,2024,69.951
KEN,SP.RUR.TOTL.ZS,Rural population percent,2023,70.48
KEN,SP.RUR.TOTL.ZS,Rural population percent,2022,70.998
KEN,SP.RUR.TOTL.ZS,Rural population percent,2021,71.507
KEN,SP.RUR.TOTL.ZS,Rural population percent,2020,72.005
KEN,SP.RUR.TOTL.ZS,Rural population percent,2019,72.493
KEN,SP.RUR.TOTL.ZS,Rural population percent,2018,72.97
KEN,SP.RUR.TOTL.ZS,Rural population percent,2017,73.438
KEN,SP.RUR.TOTL.ZS,Rural population percent,2016,73.895
KEN,SP.RUR.TOTL.ZS,Rural population percent,2015,74.342
KEN,SP.RUR.TOTL.ZS,Rural population percent,2014,74.779
